CourseID,CNUM,SECTION,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
ANTHRO, 138B,1,"BRAUN, N          ",0,2,5,2,6,0,0,0,0,0,0,0,1
ANTHRO,139,1,"NADER, L          ",1,18,46,47,47,28,32,12,4,4,4,2,5
ANTHRO,156,1,"RABINOW, P M      ",2,14,2,1,9,2,1,0,0,0,0,0,0
ANTHRO, 160AC,1,"CONRAD, J A       ",2,17,20,12,14,12,11,3,2,0,4,3,5
ANTHRO,162,1,"HARING, L         ",0,10,0,2,6,3,1,1,0,0,0,0,0
ANTHRO,166,2,"DUBUISSON, E      ",0,8,20,15,3,1,0,0,0,0,0,0,0
ANTHRO, 169A,1,"SHACKLEY, M S     ",12,5,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,170,1,"LIU, X            ",2,7,3,5,3,3,3,1,1,0,0,0,0
ANTHRO,183,1,"FERME, M C        ",1,2,4,6,1,0,1,0,0,0,0,0,2
ANTHRO,189,1,"HAYDEN, C P       ",1,4,14,7,3,4,1,0,0,0,0,0,0
ANTHRO,189,2,"HIRSCHKIND, C K   ",2,17,8,4,10,2,1,0,0,0,0,0,2
ANTHRO,196,2,"HOLSTON, J        ",0,7,2,0,1,1,0,0,0,0,0,0,0
ANTHRO,C125A,1,"HABU, J           ",4,4,6,8,1,2,0,0,0,0,0,0,0
ANTHRO,R005B,1,"FLEXNER, J L      ",0,5,3,3,1,0,0,1,0,0,0,0,0
ANTHRO,R005B,2,"MURRELL, M E      ",0,2,6,3,1,0,0,0,0,0,0,0,0
ANTHRO,R005B,3,"GEORGE, M M       ",0,8,4,1,0,0,0,0,0,0,0,0,0
ANTHRO,R005B,4,"PIATT, J          ",0,1,6,4,0,0,0,0,0,0,0,0,1
ANTHRO,R005B,5,"GONZALEZ, S L     ",4,6,2,1,0,1,1,0,0,0,0,0,0
ANTHRO,R005B,6,"HUSMAN, D         ",0,4,4,5,0,0,1,1,0,0,0,0,0
ANTHRO,R005B,7,"ARENAS, I         ",0,2,9,3,0,0,0,0,0,0,0,0,0
ANTHRO,R005B,8,"ZHENG, L          ",0,1,7,3,3,0,1,0,0,0,0,0,0
ARABIC, 001B,1,"EL-SHERIF, M      ",1,5,1,2,0,1,0,0,0,0,0,0,1
ARABIC, 001B,3,"NEALE, H          ",1,5,2,0,4,0,0,0,0,0,0,0,0
ARABIC, 001B,4,"ABU-ZEID, K       ",2,6,2,1,0,1,0,0,0,0,0,0,0
ARABIC, 020B,1,"BAZIAN, H A       ",6,7,6,2,0,1,0,0,0,0,0,0,0
ARABIC, 020B,2,"S'HIRI, S         ",0,7,2,4,2,0,0,0,0,0,0,0,0
ARABIC,108,1,"HAYES, J L        ",0,11,2,1,2,0,0,1,0,0,0,0,1
ARCH, 100A,1,"DI NAPOLI, W W    ",0,11,13,20,12,5,5,4,3,0,0,0,1
ARCH, 100B,1,"CREEDON, G T      ",1,7,12,10,12,7,3,1,0,0,0,0,1
ARCH,101,1,"UBBELOHDE, M S    ",0,7,4,0,1,1,0,0,0,0,0,0,0
ARCH,101,2,"BOURDIER, J P     ",0,1,7,2,1,0,0,0,0,0,0,0,0
ARCH,108,1,"COMERIO, M C      ",0,30,1,1,0,0,0,0,0,0,0,0,0
ARCH,111,1,"ARBOLEDA, G A     ",0,3,4,8,4,0,1,1,0,0,0,0,0
ARCH,130,1,"CRYSLER, C G      ",6,10,15,23,16,12,5,6,2,2,0,0,0
ARCH,140,1,"BENTON, C C       ",2,22,35,33,39,25,10,8,3,0,2,0,2
ARCH,160,1,"DUFFY, Y C        ",2,11,20,16,15,12,3,1,0,0,0,0,1
ARCH, 170B,1,"CASTILLO, G       ",0,8,29,35,50,31,11,9,7,0,0,0,3
ARCH,C174,1,"SHANKEN, A        ",0,2,5,3,3,2,0,0,0,0,0,0,1
ART,8,1,"MCNAMARA, J S     ",31,41,12,0,0,1,0,0,0,0,0,0,0
ART,12,1,"RIVERA, R         ",1,10,5,0,0,0,0,0,0,0,0,0,0
ART,12,3,"NAGASAWA, C K     ",0,12,1,0,0,1,0,0,0,0,0,0,0
ART,13,1,"MCNAMARA, J S     ",2,20,0,0,0,0,0,0,0,0,0,0,0
ART,13,2,"RODRIGUEZ, L E    ",2,14,4,0,1,0,0,0,0,0,0,0,0
ART,14,1,"NEVERS, D         ",4,4,2,0,5,0,0,0,0,0,0,0,0
ART,14,2,"LINGER, D W       ",1,6,4,1,1,3,0,0,0,0,0,0,0
ART,102,2,"SHERWOOD, K D     ",0,12,6,2,2,0,0,0,0,0,0,0,0
ART,118,1,"GAMEZ, A          ",1,11,1,3,4,0,0,0,0,0,0,0,0
ART,118,2,"TAYLOR, J         ",2,14,1,5,1,0,0,0,0,0,0,0,1
ART,120,2,"HUSSONG, R M      ",1,13,1,2,0,0,0,0,0,0,0,0,0
ART,123,1,"HUSSONG, R M      ",2,15,3,2,1,0,1,0,0,0,0,0,0
ART,132,1,"SHAW, R B         ",0,10,0,6,2,0,2,0,0,0,0,0,0
ART,137,1,"SHAW, R B         ",0,8,0,3,2,0,0,0,0,0,0,0,0
ART,138,1,"REIMAN, B L       ",3,9,2,1,0,0,0,0,0,0,0,0,0
ART,142,1,"SYJUCO, S         ",0,5,3,3,0,0,0,0,0,0,0,0,0
ART,160,4,"SAMANCI, O        ",13,1,0,1,1,0,1,0,0,0,0,0,0
ART,160,5,"HAMILTON, J       ",0,6,0,2,5,2,0,0,0,0,0,0,0
ART,165,1,"SHERWOOD, K D     ",4,16,8,5,2,1,0,0,1,0,0,0,0
ART,171,1,"HOLMAN, D A       ",1,3,5,5,1,0,0,0,0,0,0,0,0
ART,172,1,"BRACAMONTE, B     ",4,5,6,0,3,2,0,0,0,0,0,0,0
ASAMST, 020A,1,"CHOY, C C         ",1,39,29,16,7,1,0,0,0,0,0,0,1
ASAMST, 020B,1,"DONG, H C         ",0,61,15,3,8,1,0,0,0,0,0,0,0
ASAMST,125,1,"UM, K             ",2,16,2,2,0,0,0,0,0,0,0,0,0
ASAMST,127,1,"SINGH, J K        ",2,16,1,1,1,0,0,0,1,0,0,0,0
ASAMST,132,1,"BAZIAN, H A       ",14,29,9,0,0,0,0,0,0,0,0,0,0
ASAMST,145,1,"OMI, M            ",5,2,5,6,1,3,0,1,1,0,1,0,1
ASAMST,146,1,"TAKAHASHI, J H    ",0,6,13,1,2,1,0,0,0,0,0,0,0
ASAMST,151,1,"YAMANAKA, K       ",2,24,4,1,0,0,0,0,0,0,0,0,0
ASAMST,176,1,"WONG, S C         ",0,4,11,12,3,1,0,0,0,0,0,0,0
ASAMST,183,1,"KIM, E H          ",3,11,13,2,1,0,0,0,0,0,0,0,0
ASAMST,R002A,1,"LEONG, A P        ",0,5,12,9,2,0,2,0,0,0,0,0,0
ASAMST,R002A,2,"NIUMEITOLU, F A   ",0,8,6,12,8,0,0,0,0,0,0,0,0
ASAMST,R002B,1,"LEONG, A P        ",0,2,10,12,3,1,0,0,0,0,0,0,0
ASAMST,R002B,2,"RONDILLA, J L     ",0,12,10,4,3,1,1,1,0,0,0,0,0
ASIANST,150,1,"PATTERSON, W K    ",2,3,3,1,1,1,0,1,0,0,0,0,1
ASIANST,150,2,"PO, L             ",2,4,6,8,3,0,0,0,0,0,0,0,0
ASTRON, 007B,1,"BLOOM, J S        ",2,5,8,2,5,4,4,1,2,0,0,1,3
ASTRON,10,1,"BLITZ, L          ",4,18,5,6,22,2,2,11,1,0,2,0,1
ASTRON,121,1,"BOWER, G          ",2,6,3,8,2,0,1,0,1,0,0,0,0
ASTRON,C012,1,"MARCY, G          ",0,11,12,8,4,6,0,2,0,0,1,0,1
ASTRON,C161,1,"MA, C             ",2,2,6,3,2,2,0,1,2,0,1,0,0
BIO ENG,100,1,"HEAD-GORDON, T    ",0,15,42,9,12,4,0,0,1,1,0,0,2
BIO ENG,101,1,"CONOLLY, S        ",5,7,1,6,8,6,0,2,2,0,0,0,0
BIO ENG,104,1,"JOHNSON, T D      ",10,24,10,14,15,9,0,1,3,1,0,1,0
BIO ENG,110,1,"KUMAR, S          ",2,38,5,5,40,5,2,3,0,0,0,0,1
BIO ENG,112,1,"MOFRAD, M         ",0,5,10,1,2,0,0,0,0,0,0,0,0
BIO ENG,113,1,"CONBOY, M J       ",1,2,9,8,13,2,0,0,0,0,0,0,0
BIO ENG,115,1,"JOHNSON, T D      ",1,11,9,3,2,0,0,0,0,0,0,0,0
BIO ENG,116,1,"LI, S             ",9,27,27,8,2,0,0,0,0,0,0,0,0
BIO ENG, 121L,11,"DUECK, M E        ",2,4,0,3,2,1,0,0,0,0,0,0,0
BIO ENG, 140L,1,"ANDERSON, J C     ",2,5,3,3,3,1,1,0,0,0,0,0,1
BIO ENG,196,16,"LIEPMANN, D       ",4,6,1,0,0,0,0,0,0,0,0,0,0
BIO ENG,C117,1,"PRUITT, L A       ",0,9,13,2,1,0,0,0,0,0,0,0,0
BIO-CDB, 001A,1,"FIRESTONE, G L    ",6,93,49,52,100,52,67,94,33,10,20,13,29
BIO-CDB, 001AL,1,"MEIGHAN, M R      ",4,91,85,51,90,45,95,50,53,5,7,9,6
BIO-IB, 001B,1,"FELDMAN, L J      ",9,67,55,106,128,75,80,36,73,0,33,0,14
BIO-PB,11,1,"SHAPIRA, M        ",2,10,13,8,15,13,6,10,2,3,7,1,1
BIO-PB, 011L,1,"SHAPIRA, M        ",0,9,6,1,1,2,0,0,0,0,0,0,1
BIO-PB, 011L,2,"SHAPIRA, M        ",0,7,7,2,1,1,0,0,0,0,0,0,0
BUDDSTD,C115,1,"MATSUBARA, M      ",1,0,5,3,0,2,0,0,0,0,0,1,0
BUDDSTD,C130,1,"SHARF, R H        ",0,4,6,5,6,4,0,0,2,1,1,0,2
CATALAN,101,1,"PARERA, M         ",2,5,2,2,2,1,0,0,0,0,0,0,0
CELTIC, 119B,1,"REJHON, A C       ",0,21,2,2,8,1,1,0,0,0,0,0,1
CELTIC,129,1,"KLAR, K A         ",0,23,4,5,1,0,0,1,0,0,0,0,1
CELTIC,173,1,"KLAR, K A         ",0,15,0,0,2,0,0,0,0,0,0,0,0
CHEM, 001A,1,"NITSCHE, H        ",1,48,61,43,45,28,14,4,2,3,2,0,3
CHEM, 001A,2,"NITSCHE, H        ",1,46,58,53,28,20,10,9,5,3,2,0,1
CHEM, 001B,1,"SAYKALLY, R J     ",5,19,10,9,37,6,16,30,16,0,16,0,4
CHEM, 003A,1,"FRECHET, J        ",26,42,38,42,51,50,18,49,34,0,22,0,34
CHEM, 003A,2,"FRECHET, J        ",32,50,49,60,46,56,29,71,55,0,26,0,19
CHEM, 003AL,1,"PEDERSEN, S F     ",0,103,190,39,11,4,0,1,0,0,0,0,3
CHEM, 003AL,2,"PEDERSEN, S F     ",0,105,168,35,8,3,0,1,0,0,0,0,0
CHEM, 003B,1,"PEDERSEN, S F     ",7,78,24,43,83,57,31,42,91,0,4,0,47
CHEM, 003BL,1,"VIERNES, N L      ",13,121,104,47,56,25,24,10,6,0,5,0,2
CHEM, 004B,1,"MORETTO, L G      ",4,19,30,32,32,32,12,11,8,0,2,0,0
CHEM,100,1,"STACY, A M        ",3,18,5,0,0,0,0,0,0,0,0,0,1
CHEM, 104A,1,"TILLEY, T D       ",2,6,6,3,7,4,4,5,2,0,2,0,3
CHEM, 104B,1,"ARNOLD, J         ",6,31,0,0,17,1,0,8,0,0,1,0,1
CHEM,105,1,"COHEN, R C        ",3,3,8,6,5,1,1,0,2,0,0,0,0
CHEM, 112B,1,"SARPONG, R        ",3,21,13,12,25,21,3,4,0,0,0,0,3
CHEM,115,1,"HAMMOND, M C      ",2,4,3,1,4,1,0,0,0,0,0,0,0
CHEM, 120A,1,"CHANDLER, D       ",9,38,23,13,32,6,0,12,0,0,4,0,2
CHEM, 120B,1,"GEISSLER, P L     ",1,20,4,3,11,4,9,8,5,0,0,0,1
CHEM,125,1,"SOMORJAI, G A     ",1,4,3,3,7,2,0,2,2,0,0,1,1
CHEM, 130B,1,"FRONTIERA, R R    ",0,6,3,4,3,1,2,1,0,0,0,0,0
CHEM,135,1,"CHANG, M C        ",0,5,5,3,4,2,3,1,2,0,2,0,0
CHEM,C130,1,"DOUDNA CATE, J H  ",1,3,0,2,4,2,1,2,1,0,0,0,1
CHEM,C150,1,"LONG, J R         ",1,6,1,3,1,1,1,0,0,0,0,0,0
CHEM,C182,1,"BOERING, K A      ",0,6,2,1,4,1,0,2,0,0,0,0,0
CHICANO,70,1,"MONTEJANO, D      ",0,2,6,9,8,2,0,0,0,0,0,0,0
CHICANO, 135B,1,"TELLES, R         ",0,11,30,13,6,0,0,1,0,0,0,0,0
CHICANO,141,1,"PEREZ, L E        ",2,5,4,1,0,2,0,1,0,0,0,0,0
CHICANO,142,1,"DAVILA-SANCHEZ, A ",0,14,9,3,0,0,0,0,0,0,0,0,2
CHICANO,159,1,"SARAGOZA, A M     ",0,9,24,10,2,5,0,1,0,0,0,0,2
CHICANO,165,1,"SARAGOZA, A M     ",1,9,16,6,0,2,0,0,0,0,0,0,0
CHICANO,172,1,"GUERRERO, B       ",0,3,14,7,0,0,0,0,0,0,0,0,0
CHICANO,174,1,"GONZALEZ, M T     ",1,5,6,2,6,1,1,1,0,0,0,0,0
CHICANO,180,1,"RODRIGUEZ, C H    ",2,7,6,8,2,1,0,0,0,0,0,0,0
CHINESE, 001B,1,"YANG, Y           ",0,4,5,4,0,0,0,0,0,0,0,0,0
CHINESE, 001B,2,"YANG, Y           ",0,4,6,1,2,0,0,1,0,0,0,0,0
CHINESE, 001B,3,"YANG, Y           ",0,6,7,0,1,0,1,0,0,0,0,0,0
CHINESE, 001B,4,"YANG, Y           ",0,3,8,1,1,0,0,0,0,0,0,0,0
CHINESE, 001B,5,"YANG, Y           ",0,7,3,3,0,0,0,1,0,0,0,0,0
CHINESE, 001BX,1,"LIU, L            ",0,14,3,1,0,0,0,0,0,0,0,0,0
CHINESE, 001BX,2,"LIU, L            ",0,12,4,2,1,0,0,0,0,0,0,0,0
CHINESE, 001BX,3,"LIU, L            ",0,8,5,1,1,2,0,0,0,0,0,0,0
CHINESE, 001BX,4,"LIU, L            ",0,7,6,2,4,1,0,0,0,0,0,0,0
CHINESE, 001BY,1,"ZHANG, L          ",0,9,7,3,1,1,0,0,0,0,0,0,0
CHINESE, 001BY,2,"ZHANG, L          ",0,5,12,2,2,0,0,0,0,0,0,0,0
CHINESE, 001BY,3,"ZHANG, L          ",0,8,5,8,0,0,0,2,0,0,0,0,0
CHINESE, 007B,1,"JONES, A F        ",0,5,21,15,6,5,1,1,0,0,0,0,3
CHINESE, 010B,1,"KUO, Y            ",0,5,3,0,1,0,2,0,0,0,0,0,0
CHINESE, 010B,2,"KUO, Y            ",0,7,6,1,0,0,1,0,0,0,0,0,0
CHINESE, 010BX,1,"ZHANG, L          ",0,4,4,3,2,3,0,1,0,1,0,0,0
CHINESE, 010BX,2,"ZHANG, L          ",0,5,5,3,1,0,0,0,0,0,0,0,0
CHINESE, 010BX,3,"ZHANG, L          ",0,8,3,3,1,1,0,0,0,0,0,0,0
CHINESE, 010BX,5,"ZHANG, L          ",0,4,6,4,1,1,2,0,1,0,0,0,0
CHINESE, 010BX,6,"ZHANG, L          ",0,7,6,0,2,2,0,0,0,0,0,0,0
CHINESE, 100B,1,"ZHANG, Y          ",0,5,3,2,0,0,2,0,0,0,0,0,0
CHINESE, 100BX,1,"LI, I             ",0,9,6,3,1,0,0,0,0,0,0,0,0
CHINESE, 100BX,2,"LI, I             ",0,5,7,4,0,0,0,0,0,0,0,0,0
CHINESE, 100BX,4,"LI, I             ",0,6,8,4,1,0,0,0,0,0,0,0,0
CHINESE,102,1,"LI, I             ",0,5,6,4,1,1,0,0,0,0,0,0,1
CHINESE,102,2,"LI, I             ",0,9,2,3,2,0,0,0,0,0,0,0,0
CHINESE, 110B,1,"ASHMORE, R        ",0,11,5,3,1,1,1,0,4,0,0,0,4
CHINESE,112,1,"LI, I             ",0,7,10,1,1,2,0,0,0,0,0,0,0
CHINESE,156,1,"SCHAEFER, W       ",0,4,2,1,4,2,1,0,0,0,0,0,0
CHINESE,158,1,"PO, L             ",0,6,5,3,1,2,0,0,0,0,0,0,0
CHM ENG,141,1,"SMIT, B           ",3,14,8,28,16,28,4,5,2,4,6,2,5
CHM ENG,142,1,"KATZ, A           ",5,13,15,26,12,5,3,4,4,0,0,0,4
CHM ENG, 150A,1,"MULLER, S J       ",5,16,5,8,26,19,7,10,13,0,3,0,4
CHM ENG,154,1,"BELL, A T         ",6,8,6,7,16,8,5,5,1,0,2,0,0
CHM ENG,160,1,"UPADHYE, R S      ",3,2,5,8,11,7,4,3,1,0,0,0,0
CHM ENG,162,1,"GRAVES, D B       ",3,3,5,5,7,10,2,4,4,0,0,0,0
CHM ENG, 170B,1,"ERCEK, D T        ",0,7,3,1,1,1,2,1,0,0,0,0,0
CHM ENG,179,1,"MABOUDIAN, R      ",1,6,4,7,2,7,2,2,0,0,2,0,0
CIV ENG,11,1,"HARLEY, R A       ",1,12,3,6,6,7,3,2,3,0,0,0,1
CIV ENG,60,1,"MONTEIRO, P J     ",2,12,3,16,23,5,1,2,2,0,1,0,3
CIV ENG,70,1,"GLASER, S D       ",0,4,2,4,9,8,6,1,3,1,0,0,0
CIV ENG,93,1,"RUBIN, Y N        ",11,33,18,16,7,2,1,2,4,2,3,0,1
CIV ENG,100,1,"STACEY, M T       ",1,7,12,7,10,7,11,3,1,1,0,0,0
CIV ENG,103,1,"HUNT, J R         ",1,9,3,4,14,6,5,9,2,0,3,0,0
CIV ENG,111,1,"NAZAROFF, W W     ",2,2,8,7,22,5,2,8,1,0,1,0,0
CIV ENG,112,1,"HERMANOWICZ, S W  ",1,18,4,5,0,0,0,0,0,0,0,0,0
CIV ENG, 113N,1,"NELSON, K L       ",2,7,7,4,3,3,3,3,1,0,0,0,0
CIV ENG,120,1,"PANAGIOTOU, M A   ",6,15,22,17,12,3,2,2,0,0,0,0,0
CIV ENG,121,1,"FILIPPOU, F       ",2,10,15,20,9,7,4,0,0,0,0,0,1
CIV ENG,122,1,"ASTANEH-ASL, A    ",7,19,18,2,1,1,0,0,0,0,0,0,2
CIV ENG,123,1,"KREN, D A         ",5,12,2,3,8,3,4,0,1,0,0,0,0
CIV ENG, 130N,1,"GOVINDJEE, S      ",1,7,24,4,19,0,3,6,3,0,0,0,3
CIV ENG,140,1,"OSTERTAG, C P     ",0,7,9,5,11,4,7,1,3,0,0,0,0
CIV ENG,155,1,"DAGANZO, C F      ",2,3,14,13,12,11,2,3,0,0,0,0,0
CIV ENG,165,1,"MONTEIRO, P J     ",1,27,14,9,18,4,4,1,0,0,0,0,0
CIV ENG,167,1,"PARRISH, K D      ",0,18,20,18,7,2,1,3,0,0,1,0,0
CIV ENG,175,1,"BRAY, J D         ",1,7,9,16,16,12,0,1,0,0,1,0,0
CIV ENG,176,1,PESTANA-NASCIMENTO,1,17,14,9,1,2,0,0,0,0,0,0,0
CIV ENG,192,1,"KANAFANI, A       ",22,77,20,5,5,1,0,0,0,0,0,0,0
CIV ENG,C030,1,"ZOHDI, T I        ",0,5,4,7,3,4,3,5,3,1,2,1,1
CIV ENG,C030,2,"ARMERO, F         ",1,1,0,0,2,2,0,2,1,1,1,0,0
CLASSIC, 010B,1,"SAILOR, D         ",8,51,41,22,14,5,6,1,2,3,1,0,2
CLASSIC, 017B,1,"PENA, J T         ",0,5,13,8,9,2,0,0,0,0,0,0,0
CLASSIC,28,1,"BULLOCH, A W      ",17,95,102,67,30,15,7,1,1,0,0,0,7
CLASSIC,35,1,"SYED, Y           ",0,43,4,3,3,0,0,0,1,0,0,0,1
CLASSIC,36,1,"LONG, A A         ",1,2,7,12,8,5,0,0,0,0,0,0,0
CLASSIC,130,1,"PAPAZARKADAS, N   ",0,3,10,2,1,1,0,0,0,0,0,0,0
CLASSIC,130,2,"MCCARTHY, K       ",0,3,5,0,3,2,0,0,0,0,0,0,0
CLASSIC,161,1,"GRIFFITH, M       ",3,14,7,7,0,1,1,0,0,0,0,0,0
CLASSIC, 175D,1,"PENA, J T         ",0,1,7,11,7,0,1,0,0,0,0,0,0
COG SCI,C001,1,"NARAYANAN, S      ",5,20,19,16,28,10,2,1,1,0,0,0,0
COG SCI,C101,1,"LAKOFF, G P       ",1,25,12,12,5,5,4,0,1,0,0,0,2
COG SCI,C126,1,"WHITNEY, D        ",0,3,9,10,1,4,3,0,1,0,0,0,1
COG SCI,C131,1,"CARMENA, J M      ",2,3,3,5,7,4,4,0,0,0,0,2,1
COLWRIT, 010A,1,"HILL, C           ",0,9,4,3,1,0,0,0,0,0,0,0,0
COLWRIT, 010A,2,"FLASH, D M        ",0,4,7,2,1,0,0,0,0,0,0,0,0
COLWRIT,108,1,"BOBO, S           ",1,12,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,110,1,"HAMMONS, P J      ",0,9,7,1,1,0,0,0,0,0,0,0,0
COLWRIT,R001A,6,"OFFEN-BROWN, G    ",0,1,2,3,0,2,1,3,0,0,0,0,0
COLWRIT,R001A,11,"CRISP, T E        ",0,3,2,4,1,1,0,0,0,0,0,0,0
COLWRIT,R001A,13,"OFFEN-BROWN, G    ",0,3,3,2,2,1,0,0,0,0,0,0,0
COLWRIT,R001A,14,"LARKIN, M E       ",0,3,0,6,0,3,1,1,0,0,0,0,0
COLWRIT,R001A,20,"HAMMONS, P J      ",0,1,0,3,3,5,0,1,0,0,0,0,0
COLWRIT,R001A,22,"HILL, C           ",0,1,1,2,4,2,1,0,0,0,0,0,0
COLWRIT,R001A,23,"LEVINE, J         ",0,1,2,3,3,3,0,1,0,0,0,0,0
COLWRIT,R001A,24,"WALD, M           ",0,2,1,1,3,1,1,0,0,1,0,0,1
COLWRIT,R004B,1,"STEENLAND, P      ",0,6,1,3,0,1,2,3,0,0,0,0,0
COLWRIT,R004B,2,"LANG, J C         ",0,1,4,1,1,3,0,2,1,0,0,0,0
COLWRIT,R004B,3,"LARKIN, M E       ",0,4,3,0,3,3,0,2,0,0,0,0,0
COLWRIT,R004B,4,"OAKES, C J        ",0,0,5,5,2,0,2,0,0,0,1,0,0
COLWRIT,R004B,6,"OAKES, C J        ",0,1,2,8,4,1,0,0,0,0,0,0,0
COLWRIT,R004B,8,"BAPTISTE, M C     ",0,2,1,0,4,2,1,2,1,0,1,0,1
COM LIT,100,1,"OLSSON, U E       ",0,1,3,4,4,0,0,0,0,0,0,0,0
COM LIT,100,2,"WALTER, D D       ",0,7,1,2,0,1,0,0,0,0,0,0,1
COM LIT,151,1,"MCCARTHY, K       ",0,3,6,4,3,1,0,0,0,0,0,0,0
COM LIT,153,1,"HAMPTON, T        ",0,6,2,5,2,0,0,0,0,0,0,0,0
COM LIT,171,1,"KOTZAMANIDOU, M   ",0,11,5,0,1,0,0,0,0,0,0,0,0
COM LIT,190,1,"SAS, M B          ",0,0,5,4,1,1,0,0,0,0,0,0,0
COM LIT,R001A,1,"WALTER, D D       ",0,6,9,3,1,0,0,0,0,0,0,0,0
COM LIT,R001A,2,"ESTREICH, N C     ",0,5,7,3,1,0,0,0,0,0,0,0,1
COM LIT,R001A,3,"CHIHAYA, S        ",0,8,11,11,1,3,0,0,0,0,0,0,0
COM LIT,R001A,4,"LORENZ, S R       ",0,3,5,3,2,4,0,0,0,0,0,0,0
COM LIT,R001B,1,"ZUPSICH, G K      ",0,6,3,0,2,0,1,0,2,1,0,0,0
COM LIT,R001B,2,"AGBODIKE, K J     ",0,5,5,4,2,0,0,0,0,0,0,0,0
COM LIT,R001B,3,"JAMGOCHIAN, A H   ",0,9,5,1,1,0,0,0,0,0,0,0,0
COM LIT,R001B,4,"PICK, N R         ",0,4,6,4,2,2,0,0,0,0,0,0,0
COM LIT,R001B,5,"SCALA, S A        ",0,18,12,1,0,0,0,0,0,0,0,0,0
COM LIT,R001B,6,"LILLIE, J         ",0,5,11,9,7,1,0,0,0,1,0,0,0
COM LIT,R001B,7,"GOLDSTEIN, A      ",2,10,7,4,4,3,1,0,0,0,1,0,0
COM LIT,R001B,8,"WEINER, J         ",0,6,9,9,5,1,0,0,0,0,0,0,0
