CourseID,CNUM,SECTION,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
ARABIC, 001B,6,"BAZIAN, H A       ",3,4,6,2,0,0,0,0,0,0,0,0,0
ARABIC, 020B,2,"NEALE, H          ",1,3,2,1,2,1,0,0,1,0,0,0,0
ARABIC, 020B,3,"S'HIRI, S         ",2,7,6,2,2,0,0,0,0,0,0,0,0
ARABIC,108,1,"HAYES, J L        ",0,7,3,1,1,0,0,0,0,0,0,0,0
ARCH, 100A,1,"DI NAPOLI, W W    ",0,13,14,22,18,7,1,0,0,0,0,0,0
ARCH, 100B,1,"CREEDON, G T      ",0,5,15,18,17,5,3,4,0,0,0,0,1
ARCH,101,1,"ANDERSON, M S     ",0,2,4,0,6,0,0,0,0,0,0,0,0
ARCH,111,1,"ALSAYYAD, N       ",0,7,7,1,3,2,0,2,0,0,0,0,0
ARCH,128,1,"COMERIO, M C      ",0,20,1,0,0,0,0,0,0,0,0,0,0
ARCH,130,1,"CRYSLER, C G      ",10,21,9,19,5,1,4,0,0,0,0,0,0
ARCH,140,1,"BENTON, C C       ",1,20,22,27,19,17,8,10,2,0,0,0,1
ARCH,160,1,"MALLAS, L         ",3,2,29,17,14,7,1,0,0,2,0,0,1
ARCH, 170B,1,"LITTMANN, B W     ",0,27,47,60,42,24,6,2,0,2,0,0,7
ART,8,1,"MCNAMARA, J S     ",15,42,34,8,3,1,0,1,0,0,0,0,0
ART,12,1,"NAGASAWA, C K     ",0,14,1,1,0,0,0,0,0,0,0,0,0
ART,12,2,"DEJESUS, V        ",9,5,4,0,0,0,0,0,0,0,0,0,0
ART,12,3,"RODRIGUEZ, L E    ",6,5,2,3,1,0,0,0,0,0,0,0,0
ART,13,1,"MCNAMARA, J S     ",0,14,3,0,0,0,0,0,0,0,0,0,0
ART,13,2,"SCHNELL, K        ",0,15,2,0,3,2,1,0,0,0,0,0,0
ART,14,1,"REIMAN, B L       ",1,10,0,1,1,1,0,0,0,0,0,0,0
ART,14,2,"LINGER, D W       ",2,8,5,2,1,0,0,1,0,0,0,0,0
ART,102,1,"INNIS, C          ",3,13,3,0,0,0,0,0,0,0,0,0,0
ART,102,2,"CARNWATH, S       ",1,2,4,3,11,1,0,1,0,0,0,0,1
ART,117,1,"NAGASAWA, C K     ",0,19,1,0,0,0,0,0,0,0,0,0,0
ART,117,3,"DADGAR, A R       ",8,13,9,1,0,0,0,0,0,0,0,0,0
ART,118,1,"FERNANDEZ, A T    ",6,15,1,0,0,0,0,0,0,0,0,0,0
ART,120,2,"HUSSONG, R M      ",0,9,2,2,1,1,0,0,0,0,0,0,0
ART,123,1,"HUSSONG, R M      ",0,15,2,2,0,0,0,0,0,0,0,0,1
ART,130,1,"SUAREZ-WOLFE, P   ",4,6,1,1,4,0,0,0,0,0,0,0,0
ART,132,1,"SHAW, R B         ",1,13,0,6,2,0,1,1,0,0,0,0,1
ART,137,1,"SHAW, R B         ",3,9,0,3,1,0,0,0,0,0,0,0,0
ART,138,1,"REIMAN, B L       ",3,9,3,0,0,0,1,0,0,0,0,0,0
ART,142,1,"RADLEY, K P       ",13,13,0,0,0,0,0,0,0,0,0,0,0
ART,160,4,"PATTON, K         ",0,8,0,6,1,0,0,0,0,0,0,0,0
ART,165,1,"SHERWOOD, K D     ",0,13,4,6,1,0,1,1,0,0,0,0,0
ART,178,1,"MCKAY, J D        ",7,5,2,2,0,1,1,0,0,0,0,0,0
ASAMST, 020A,1,"CHOY, C C         ",2,45,51,24,14,3,1,4,2,0,0,0,0
ASAMST, 020B,1,"DONG, H C         ",0,43,9,2,1,0,0,0,0,0,0,0,0
ASAMST,125,1,"UM, K             ",0,3,6,6,6,5,1,1,0,0,0,0,2
ASAMST,127,1,"SINGH, J K        ",0,11,4,1,0,0,0,0,0,0,0,0,0
ASAMST,145,1,"OMI, M            ",1,9,14,5,3,1,3,1,1,0,1,0,1
ASAMST,146,1,"TAKAHASHI, J H    ",1,11,10,3,1,0,0,0,0,0,0,0,0
ASAMST,151,1,"YAMANAKA, K       ",0,21,3,1,1,1,0,0,0,0,0,0,0
ASAMST,175,1,"CHOY, C C         ",0,9,15,1,1,0,0,0,0,0,0,0,0
ASAMST,181,1,"CHAN, S           ",1,4,7,5,3,2,0,0,0,0,0,0,0
ASAMST,190,1,"BAZIAN, H A       ",12,22,8,0,0,0,0,0,0,0,0,0,0
ASAMST,190,3,"YAMANAKA, K       ",0,7,2,2,0,0,0,0,0,0,0,0,0
ASAMST,R002A,1,"LEONG, A P        ",0,1,11,12,4,1,0,0,1,0,0,0,0
ASAMST,R002A,2,"LEW, J M          ",0,2,12,11,5,0,0,0,0,0,0,0,0
ASAMST,R002B,1,"LEONG, A P        ",0,4,8,10,6,0,0,0,0,0,0,0,0
ASAMST,R002B,2,"LEBO-PLANAS, A C  ",4,10,4,4,3,1,1,0,0,0,0,0,0
ASIANST,150,1,"YAMANAKA, K       ",1,12,4,0,0,0,0,0,0,0,0,0,0
ASTRON, 007B,1,"BLOOM, J S        ",2,6,6,6,4,5,2,3,2,1,2,0,2
ASTRON,10,1,"DAVIS, M          ",6,5,8,6,0,4,6,1,4,0,2,0,1
ASTRON,C012,1,"MARCY, G          ",6,17,8,6,6,4,1,4,2,0,1,0,2
ASTRON,C161,1,"MA, C             ",2,5,1,1,2,2,2,0,2,0,0,0,0
BIO ENG,104,1,"JOHNSON, T D      ",4,20,18,12,56,9,5,0,0,0,0,2,0
BIO ENG,110,1,"KUMAR, S          ",2,57,10,11,33,2,2,5,0,0,1,0,0
BIO ENG,112,1,"MOFRAD, M         ",1,8,7,4,3,1,1,0,0,0,0,1,1
BIO ENG,113,1,"CONBOY, I M       ",9,12,5,0,5,3,0,1,1,0,0,0,0
BIO ENG,115,1,"JOHNSON, T D      ",3,6,5,7,7,1,1,0,0,0,0,1,0
BIO ENG,116,1,"LI, S             ",0,32,19,5,2,0,1,0,0,0,0,0,0
BIO ENG, 121L,10,"DUECK, M E        ",3,9,1,0,2,1,0,0,0,0,0,0,0
BIO ENG, 121L,11,"DUECK, M E        ",1,6,5,2,2,0,0,0,0,0,0,0,0
BIO ENG, 140L,1,"ANDERSON, J C     ",0,4,3,2,1,5,0,0,1,0,0,0,0
BIO ENG,143,1,"HEAD-GORDON, T    ",2,6,6,3,0,0,1,2,0,1,0,0,0
BIO ENG,C117,1,"PRUITT, L A       ",0,9,9,8,3,0,0,0,0,0,0,0,0
BIO-CDB, 001A,1,"MEIGHAN, M R      ",6,94,30,63,85,42,112,80,61,13,17,12,27
BIO-CDB, 001AL,1,"MEIGHAN, M R      ",7,101,79,53,80,46,94,81,29,4,7,8,9
BIO-IB, 001B,1,"FELDMAN, L J      ",7,81,46,82,192,53,103,50,30,0,24,0,6
BIO-PB,11,1,"SHAPIRA, M        ",2,7,9,12,11,9,3,6,4,2,7,4,1
BIO-PB, 011L,1,"SHAPIRA, M        ",2,2,7,1,0,1,0,0,0,0,0,0,1
BIO-PB, 011L,3,"SHAPIRA, M        ",2,3,5,0,1,1,0,0,0,0,0,0,0
CELTIC,125,1,"MELIA, D F        ",0,6,2,7,0,3,2,0,1,0,0,0,0
CELTIC,128,1,"REJHON, A C       ",1,12,2,3,3,1,0,0,0,0,0,0,0
CELTIC,R001A,1,"KLAR, K A         ",1,12,2,5,2,0,0,0,0,0,0,0,0
CELTIC,R001B,1,"HELLMAN, D        ",0,0,2,0,4,4,3,0,2,0,0,0,0
CHEM, 001A,1,"NITSCHE, H        ",17,127,61,24,128,20,9,30,2,0,7,0,3
CHEM, 001A,2,"NITSCHE, H        ",8,54,23,12,44,10,4,13,1,0,5,0,1
CHEM, 001B,1,"SAYKALLY, R J     ",3,19,14,1,17,12,16,32,2,0,15,0,3
CHEM, 003A,1,"FRECHET, J        ",27,41,45,40,43,36,33,39,38,0,31,0,45
CHEM, 003A,2,"FRECHET, J        ",35,44,55,59,51,57,40,63,42,0,19,0,57
CHEM, 003AL,1,"PEDERSEN, S F     ",0,72,192,36,22,8,2,0,0,0,0,0,2
CHEM, 003AL,2,"PEDERSEN, S F     ",0,78,215,20,12,9,4,0,1,0,1,0,0
CHEM, 003B,1,"PEDERSEN, S F     ",8,76,34,86,50,62,67,65,52,0,7,0,41
CHEM, 003BL,1,"VIERNES, N L      ",8,264,74,16,12,8,1,1,0,0,0,0,3
CHEM, 004B,1,"MORETTO, L G      ",1,6,19,29,29,29,29,14,9,0,3,0,4
CHEM,100,1,"STACY, A M        ",0,24,6,0,0,0,0,0,0,0,0,1,0
CHEM, 104A,1,"TILLEY, T D       ",1,7,5,1,9,0,2,7,0,0,0,0,2
CHEM, 104B,1,"ARNOLD, J         ",4,8,4,5,10,5,1,4,0,0,0,0,1
CHEM,105,1,"COHEN, R C        ",1,3,2,3,6,3,1,2,5,1,0,0,2
CHEM, 112B,1,"SARPONG, R        ",8,14,8,13,33,9,4,7,6,0,0,0,3
CHEM,114,1,"VIERNES, N L      ",4,13,11,7,4,2,1,0,0,0,0,0,1
CHEM,115,1,"BERGMAN, R G      ",1,6,0,0,6,1,0,0,0,0,0,0,0
CHEM, 120A,1,"HEAD-GORDON, M    ",1,12,9,16,18,7,14,24,1,2,1,0,4
CHEM, 120B,1,"CHANDLER, D       ",2,8,6,6,11,6,0,6,11,0,0,0,5
CHEM,125,1,"YANG, H           ",5,9,12,2,5,1,2,1,2,0,0,1,2
CHEM,135,1,"CHANG, M C        ",1,5,3,5,4,4,3,1,4,0,0,0,0
CHEM,195,1,"GEISSLER, P L     ",5,8,2,0,0,0,0,0,0,0,0,0,0
CHEM,C130,1,"WEMMER, D E       ",3,10,1,7,5,2,0,9,1,0,0,0,2
CHEM,C150,1,"LONG, J R         ",1,5,1,3,1,0,0,0,0,0,1,0,0
CHEM,C182,1,"BOERING, K A      ",0,7,3,1,6,1,0,1,0,0,0,0,0
CHICANO,20,1,"DAVILA-SANCHEZ, A ",0,5,19,3,0,0,0,0,0,0,0,0,0
CHICANO,70,1,"MONTEJANO, D      ",3,5,1,1,3,0,0,2,1,0,0,0,0
CHICANO, 135B,1,"TELLES, R         ",1,30,8,3,0,0,0,1,0,0,0,0,0
CHICANO, 135C,1,"TELLES, R         ",1,5,9,6,0,0,0,0,0,0,0,0,1
CHICANO,159,1,"SARAGOZA, A M     ",1,9,10,7,10,4,1,1,0,0,0,0,2
CHICANO,165,1,"GROSFOGUEL, R     ",8,9,3,2,1,0,0,0,0,0,0,0,0
CHICANO,172,1,"GUERRERO, B       ",0,3,17,6,2,0,0,0,0,0,0,0,0
CHICANO,174,1,"GONZALEZ, M T     ",0,8,7,0,6,3,0,2,0,0,0,0,1
CHICANO,180,1,"RODRIGUEZ, C H    ",1,3,4,2,2,0,1,0,0,0,1,0,1
CHICANO,180,3,"SARAGOZA, A M     ",1,5,6,5,4,1,0,1,0,0,0,0,2
CHINESE, 001B,1,"YANG, Y           ",0,6,3,1,1,1,1,0,0,0,0,0,0
CHINESE, 001B,2,"YANG, Y           ",1,7,6,0,3,0,0,0,0,0,0,0,0
CHINESE, 001B,3,"YANG, Y           ",0,8,7,2,2,0,0,0,0,0,0,0,0
CHINESE, 001B,4,"YANG, Y           ",0,8,7,0,2,0,1,0,0,0,0,0,0
CHINESE, 001B,5,"YANG, Y           ",0,4,4,4,0,1,1,0,0,0,0,0,0
CHINESE, 001BX,1,"LIU, L            ",0,9,6,1,0,1,0,0,0,0,0,0,0
CHINESE, 001BX,2,"LIU, L            ",0,8,6,1,1,0,0,0,1,0,0,0,0
CHINESE, 001BX,3,"LIU, L            ",0,11,4,3,1,0,0,0,0,0,0,0,0
CHINESE, 001BX,4,"LIU, L            ",0,9,5,0,0,0,0,0,0,0,0,0,0
CHINESE, 001BY,1,"LIU, D            ",0,6,5,2,1,0,0,0,0,0,0,0,0
CHINESE, 001BY,2,"LIU, D            ",0,10,5,1,0,0,0,0,0,0,0,0,0
CHINESE, 001BY,3,"LIU, D            ",0,14,2,2,1,0,0,0,0,0,0,0,0
CHINESE, 007B,1,"SCHAEFER, W       ",0,4,13,11,4,7,4,0,0,0,1,0,0
CHINESE, 010B,2,"HUANG, L          ",0,6,0,5,2,2,0,0,1,0,0,0,0
CHINESE, 010B,3,"HUANG, L          ",0,3,7,3,1,1,0,1,0,0,0,0,0
CHINESE, 010BX,2,"LIU, X            ",0,7,2,4,0,0,0,0,0,0,0,0,0
CHINESE, 010BX,3,"LIU, D            ",0,6,7,3,0,2,0,0,0,0,0,0,0
CHINESE, 010BX,4,"LIU, D            ",0,7,5,4,1,1,0,0,0,0,0,0,0
CHINESE, 010BX,5,"ZHANG, L          ",0,12,1,3,0,0,0,0,0,0,0,0,0
CHINESE, 010BX,6,"ZHANG, L          ",0,12,5,2,3,1,0,0,0,0,0,0,0
CHINESE, 100BX,1,"LI, I             ",0,5,8,1,0,1,0,0,0,0,0,0,0
CHINESE, 100BX,2,"CHIH, Y           ",0,5,3,2,1,0,0,0,0,0,0,0,0
CHINESE, 100BX,3,"CHIH, Y           ",0,5,4,4,2,1,0,0,0,0,0,0,0
CHINESE, 100BX,4,"SHIAO, Y          ",0,3,7,0,1,0,0,0,0,0,0,0,0
CHINESE,102,1,"LI, I             ",0,7,6,3,0,0,0,0,0,0,0,0,0
CHINESE,102,2,"SHIAO, Y          ",0,14,2,1,0,0,0,0,0,0,0,0,0
CHINESE, 110B,1,"RUDOLPH, D M      ",2,3,5,3,6,0,0,0,0,0,0,0,0
CHINESE,112,1,"LI, I             ",0,10,7,2,0,0,0,0,0,0,0,0,0
CHINESE,130,1,"CSIKSZENTMIHALYI, ",0,8,2,2,2,0,0,1,0,0,0,0,0
CHINESE,155,1,"ASHMORE, R        ",0,9,7,1,0,0,0,0,0,0,0,0,0
CHINESE,156,1,"JONES, A F        ",0,2,10,5,6,0,0,0,0,0,0,0,0
CHINESE,165,1,"CHEN, Z           ",0,4,6,4,5,2,2,0,0,0,0,0,0
CHINESE,186,1,"CSIKSZENTMIHALYI, ",0,13,5,3,1,1,0,0,0,0,0,0,0
CHM ENG,141,1,"SMIT, B           ",2,7,10,7,6,5,6,8,5,7,7,10,15
CHM ENG,142,1,"IGLESIA, E        ",2,15,13,11,17,7,0,20,0,0,3,0,3
CHM ENG, 150A,1,"MULLER, S J       ",5,13,11,8,15,14,16,7,2,1,4,0,4
CHM ENG,154,1,"BALSARA, N P      ",1,16,4,4,10,5,0,2,0,0,0,0,0
CHM ENG,157,1,"BELL, A T         ",0,7,2,15,8,5,2,1,0,0,2,0,0
CHM ENG,160,1,"UPADHYE, R S      ",0,4,5,8,13,9,6,1,0,0,0,0,0
CHM ENG,162,1,"WALLMAN, P        ",1,17,8,8,11,2,2,8,0,0,0,0,0
CHM ENG,171,1,"RADKE, C J        ",1,6,3,1,3,2,1,0,0,0,0,0,0
CHM ENG,179,1,"GRAVES, D B       ",2,3,3,8,7,5,0,1,1,0,0,0,0
CHM ENG,C170L,1,"MATTOZZI, M       ",0,1,2,2,4,1,0,1,0,0,0,0,0
CIV ENG,11,1,"HORVATH, A        ",4,18,6,1,4,3,0,3,0,0,0,0,1
CIV ENG,60,1,"OSTERTAG, C P     ",2,11,6,20,19,14,4,1,1,0,0,0,0
CIV ENG,70,1,"SITAR, N          ",0,6,8,14,9,5,4,2,0,0,0,0,0
CIV ENG,93,1,"TALAAT, M M       ",3,8,7,9,17,6,3,5,5,5,1,1,2
CIV ENG,100,1,"STACEY, M T       ",2,9,14,15,9,6,2,1,1,0,1,0,0
CIV ENG,101,1,"VARIANO, E A      ",1,7,9,3,4,4,0,0,0,0,0,0,0
CIV ENG,103,1,"HUNT, J R         ",1,17,4,10,10,3,7,5,0,0,2,0,1
CIV ENG,108,1,"HARLEY, R A       ",1,5,3,4,5,0,0,2,0,0,0,0,0
CIV ENG,111,1,"SEDLAK, D L       ",2,6,3,14,11,4,9,4,0,0,1,0,1
CIV ENG,112,1,"HERMANOWICZ, S W  ",0,10,6,2,0,0,0,0,0,0,0,0,0
CIV ENG, 113N,1,"NELSON, K L       ",0,8,7,1,4,0,5,1,0,0,0,0,0
CIV ENG,114,1,"ALVAREZ-COHEN, L  ",1,9,6,8,8,4,2,1,0,0,0,0,2
CIV ENG,120,1,"PANAGIOTOU, M A   ",7,7,9,13,12,5,1,2,1,0,0,0,0
CIV ENG,121,1,"WONG, J           ",3,14,11,15,3,0,0,0,0,0,0,0,0
CIV ENG,122,1,"STOJADINOVIC, B   ",1,5,6,5,5,4,1,2,0,0,0,0,0
CIV ENG,123,1,"MOSALAM, K M      ",1,6,8,10,10,4,3,0,0,0,0,0,0
CIV ENG,130,1,"BAYO, E           ",4,7,6,13,13,8,15,9,13,4,1,1,1
CIV ENG, 130N,1,"GOVINDJEE, S      ",1,4,1,0,4,0,0,2,0,0,0,0,0
CIV ENG,140,1,"OSTERTAG, C P     ",1,7,1,11,7,7,4,0,2,0,0,0,1
CIV ENG,155,1,"CASSIDY, M J      ",1,5,8,11,7,4,4,5,0,0,2,0,0
CIV ENG,165,1,"MONTEIRO, P J     ",1,16,11,5,10,7,0,1,0,0,0,0,0
CIV ENG,167,1,"TOMMELEIN, I D    ",1,10,11,12,15,8,6,4,2,1,0,0,0
CIV ENG,175,1,"SEED, R B         ",2,11,6,10,14,4,1,0,0,0,0,0,1
CIV ENG,176,1,PESTANA-NASCIMENTO,5,22,10,8,0,0,0,0,0,0,0,0,0
CIV ENG,180,1,"BEA, R G          ",7,10,7,0,0,0,0,0,0,0,0,0,0
CIV ENG,192,1,"KANAFANI, A       ",0,94,6,0,0,0,0,0,0,0,0,0,0
CIV ENG,C030,1,"ZOHDI, T I        ",0,3,2,5,3,2,4,3,3,2,2,1,0
CIV ENG,C030,2,"ARMERO, F         ",0,1,1,3,1,3,1,3,1,0,1,1,0
CIV ENG,C154,1,"LEE, R W          ",0,10,5,5,3,4,0,0,0,0,0,0,0
CLASSIC, 010B,1,"SAILOR, D         ",3,58,29,25,12,3,3,4,0,0,0,0,0
CLASSIC, 017B,1,"GREENEWALT, C H   ",0,7,5,2,6,1,2,1,1,1,0,0,0
CLASSIC,28,1,"BULLOCH, A W      ",7,54,82,84,61,27,19,11,2,1,1,0,3
CLASSIC,29,1,"MURPHY, T M       ",0,24,0,0,1,0,0,0,0,0,0,0,0
CLASSIC,130,1,"FURIYA, S         ",1,5,3,2,3,1,1,1,0,0,0,0,0
CLASSIC,161,1,"KURKE, L V        ",0,7,11,3,4,0,2,0,0,0,0,0,1
CLASSIC, 170C,1,"GREENEWALT, C H   ",0,3,6,4,7,1,1,2,1,1,0,0,0
CNM,190,2,"DE KOSNIK, A T    ",6,6,2,1,0,0,0,0,0,0,0,0,0
COG SCI,C001,1,"CARMENA, J M      ",18,34,7,12,4,1,0,1,0,0,0,0,3
COG SCI,C101,1,"LAKOFF, G P       ",1,20,16,7,13,2,2,0,1,0,1,0,0
COG SCI,C102,1,"KIHLSTROM, J F    ",0,23,11,13,6,9,3,1,0,0,0,0,0
COG SCI,C103,1,"DUGUID, P         ",0,3,2,2,0,2,1,2,0,0,0,0,2
COLWRIT, 010A,1,"LEVINE, J         ",0,8,7,1,0,0,0,0,0,0,0,0,0
COLWRIT, 010B,1,"HILL, C           ",0,9,4,0,0,0,0,0,0,0,0,0,0
COLWRIT,108,1,"BOBO, S           ",3,5,2,2,0,0,0,0,0,0,0,0,1
COLWRIT,110,1,"HAMMONS, P J      ",0,11,7,1,1,0,0,0,0,0,0,0,0
COLWRIT,151,1,"COLE, C           ",0,11,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,R001A,6,"OFFEN-BROWN, G    ",0,1,2,2,3,2,3,1,0,0,0,0,0
COLWRIT,R001A,8,"JOHNSON, T G      ",0,1,2,0,1,4,1,1,2,0,0,1,0
COLWRIT,R001A,10,"STEENLAND, P      ",0,1,0,1,2,4,0,3,0,0,0,0,0
COLWRIT,R001A,11,"LANG, J C         ",0,0,3,5,0,1,2,1,0,0,1,0,0
COLWRIT,R001A,14,"CRISP, T E        ",1,4,2,3,2,0,0,0,0,0,0,0,0
COLWRIT,R001A,15,"CHIANG, Y D       ",0,3,2,2,0,3,1,0,0,0,0,0,0
COLWRIT,R001A,17,"BAPTISTE, M C     ",0,0,0,0,6,0,0,3,1,0,0,0,1
COLWRIT,R001A,20,"HAMMONS, P J      ",0,0,3,5,1,1,1,2,0,0,0,0,1
COLWRIT,R001A,21,"HILL, C           ",0,0,1,1,2,4,2,0,0,2,1,0,0
COLWRIT,R001A,22,"OAKES, C J        ",0,0,0,3,3,5,1,0,0,0,0,0,1
COLWRIT,R001A,23,"ERICKSON, M B     ",0,0,1,0,4,3,2,0,1,0,0,0,0
COLWRIT,R001A,24,"WALD, M           ",0,2,1,3,1,3,0,0,0,0,1,0,0
COLWRIT,R001A,25,"OAKES, C J        ",0,0,1,5,5,3,0,0,0,0,0,0,0
COLWRIT,R001A,26,"SLOAN, R R        ",0,0,2,2,4,3,0,0,0,0,0,0,0
COLWRIT,R004B,2,"LARKIN, M E       ",0,4,1,5,1,0,2,0,0,0,1,0,0
COLWRIT,R004B,3,"LARKIN, M E       ",0,3,4,2,2,1,1,0,0,0,0,0,0
COLWRIT,R004B,4,"LANG, J C         ",0,1,1,6,1,3,1,0,0,0,1,0,1
COLWRIT,R004B,5,"CHIANG, Y D       ",0,4,2,1,0,2,1,0,0,0,0,0,1
COLWRIT,R004B,6,"STEENLAND, P      ",0,2,5,1,1,1,0,3,0,0,2,0,1
COLWRIT,R004B,7,"OFFEN-BROWN, G    ",0,2,4,1,3,3,0,0,0,0,0,0,0
COLWRIT,R004B,8,"LEVINE, J         ",0,5,3,1,2,1,1,1,0,0,0,0,0
COM LIT, 041C,1,"HAACKE, P         ",0,3,9,2,1,0,0,0,0,0,0,0,0
COM LIT, 041E,1,"BARZILAI, M       ",0,7,7,2,0,1,0,0,0,0,0,0,0
COM LIT, 060AC,1,"BHAUMIK, S M      ",0,7,5,1,3,0,0,0,0,0,0,0,0
COM LIT,100,1,"VOLPP, S Y        ",0,2,8,5,2,0,0,0,0,0,0,0,0
COM LIT,100,2,"MCCARTHY, K       ",0,2,1,6,3,1,0,0,0,0,0,0,0
COM LIT,151,1,"KURKE, L V        ",1,6,2,1,3,2,0,2,0,0,0,0,0
