CourseID,CNUM,SECTION,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
ARABIC, 001B,3,"BAZIAN, H A       ",3,7,5,1,0,0,0,0,0,0,0,0,0
ARABIC, 020B,2,"BAZIAN, H A       ",3,5,6,2,0,0,0,0,0,0,0,0,0
ARCH, 100A,1,"DI NAPOLI, W W    ",7,16,15,22,7,2,2,0,0,0,0,0,2
ARCH, 100B,1,"IWAMOTO, L M      ",0,7,7,12,13,8,9,0,4,5,0,0,4
ARCH,102,1,"STONER, J         ",1,3,6,2,1,1,0,0,0,0,0,0,0
ARCH, 109X,1,"STONER, J         ",1,4,3,3,0,0,0,0,0,0,0,0,0
ARCH,111,1,"ALSAYYAD, N       ",0,4,4,11,1,2,0,0,0,0,0,0,0
ARCH,130,1,"CRYSLER, C G      ",11,13,15,15,11,8,4,4,0,2,0,0,2
ARCH,140,1,"BRAGER, G S       ",2,17,25,21,27,14,12,8,0,0,0,0,1
ARCH,154,1,"BLACK, R          ",3,3,4,1,0,0,0,0,0,0,0,0,0
ARCH,160,1,"BUNTROCK, D L     ",4,16,26,21,7,4,0,2,1,0,0,0,1
ARCH, 170B,1,"LITTMANN, B W     ",1,18,28,41,63,38,8,15,3,0,0,0,5
ART,8,1,"MCNAMARA, J S     ",27,47,19,2,2,0,0,0,0,0,0,0,1
ART,12,1,"DEJESUS, V        ",11,5,3,0,0,0,0,0,0,0,0,0,1
ART,12,2,"EBTEKAR, A M      ",3,12,3,1,0,0,0,0,0,0,0,0,0
ART,12,3,"NAGASAWA, C K     ",0,15,3,3,0,0,0,0,0,0,0,0,0
ART,13,1,"MCNAMARA, J S     ",0,16,1,1,0,0,0,0,0,0,0,0,0
ART,13,2,"JAGEL, J          ",4,4,4,3,1,1,0,0,0,0,0,0,0
ART,14,1,"REIMAN, B L       ",0,9,2,1,0,0,0,0,0,0,0,0,0
ART,14,2,"ABBOTT, C D       ",3,9,7,2,1,0,0,0,0,0,1,0,0
ART,102,1,"CARNWATH, S       ",0,9,7,4,1,1,1,0,0,0,0,0,0
ART,102,2,"SHERWOOD, K D     ",2,8,3,4,2,1,0,0,0,0,0,0,1
ART,102,3,"SLOAT, K M        ",1,10,4,1,1,3,0,3,0,0,0,0,0
ART,117,1,"NAGASAWA, C K     ",0,20,0,2,0,0,0,0,0,0,0,0,1
ART,117,3,"SCHNELL, K        ",0,8,2,5,3,0,0,0,0,0,0,0,0
ART,118,1,"TAYLOR, J         ",2,15,5,1,1,0,0,0,0,0,0,0,0
ART,120,2,"HUSSONG, R M      ",3,7,4,4,0,1,0,0,0,0,0,0,0
ART,124,1,"HUSSONG, R M      ",0,13,6,2,0,0,0,0,0,0,0,0,0
ART,132,1,"SHAW, R B         ",1,16,0,3,4,0,0,0,0,0,0,0,1
ART,137,1,"SHAW, R B         ",6,5,0,0,2,1,0,1,0,0,0,0,0
ART,138,1,"REIMAN, B L       ",0,16,1,0,0,0,0,0,0,0,0,0,0
ART,142,1,"RADLEY, K P       ",10,6,4,1,0,0,0,0,0,0,0,0,0
ART,160,2,"PAGLEN, T         ",0,9,2,4,0,1,0,0,0,0,0,0,0
ART,165,1,"SHERWOOD, K D     ",1,13,11,4,2,0,0,0,0,0,0,0,0
ART,174,2,"WALSH, A G        ",0,8,4,1,0,1,0,0,0,0,0,0,0
ART,175,1,"NIEMEYER, G       ",6,7,0,0,0,0,0,0,0,0,0,0,0
ASAMST, 020A,1,"CHOY, C C         ",3,34,57,16,5,2,1,0,0,0,0,0,1
ASAMST, 020B,1,"DONG, H C         ",0,21,13,2,0,0,0,0,0,0,0,0,0
ASAMST,125,1,"UM, K             ",0,6,9,6,3,1,0,0,0,0,0,0,1
ASAMST,127,1,"SINGH, J K        ",0,8,5,0,0,0,0,0,0,0,0,0,0
ASAMST,145,1,"OMI, M            ",0,8,5,2,10,0,1,0,0,0,0,0,0
ASAMST,146,1,"TAKAHASHI, J H    ",0,13,10,1,1,0,0,0,0,0,0,0,0
ASAMST,151,1,"YAMANAKA, K       ",0,13,8,0,0,0,0,0,0,0,0,0,0
ASAMST,171,1,"KIM, E H          ",0,31,8,20,18,4,3,1,0,0,0,0,0
ASAMST,179,1,"WONG, S C         ",5,7,5,4,2,0,0,0,0,0,0,0,0
ASAMST,181,1,"CHOY, G P         ",0,16,10,2,2,0,0,0,0,0,0,0,0
ASAMST,183,1,"KIM, E H          ",0,7,7,3,9,0,0,0,0,0,0,0,0
ASAMST,R002A,1,"LEONG, A P        ",0,3,5,14,6,2,0,0,0,0,0,0,0
ASAMST,R002A,2,"LI, C A           ",2,1,4,7,7,4,2,0,0,0,0,0,0
ASAMST,R002B,1,"LEONG, A P        ",0,2,9,10,3,3,0,0,0,0,0,0,0
ASAMST,R002B,2,"LEBO-PLANAS, A C  ",4,20,7,2,1,0,1,0,0,0,0,0,0
ASIANST,150,1,"YAMANAKA, K       ",5,15,8,3,0,2,0,0,0,0,0,0,0
ASTRON, 007B,1,"BLOOM, J S        ",5,3,5,6,7,4,5,1,2,0,1,1,0
ASTRON,10,1,"DAVIS, M          ",1,12,6,10,9,1,1,3,1,0,0,0,1
ASTRON,121,1,"HEILES, C E       ",5,4,0,2,0,0,0,1,1,0,1,0,0
ASTRON,C012,1,"MARCY, G          ",0,28,10,8,5,9,2,4,4,0,0,0,0
ASTRON,C161,1,"LEE, A T          ",3,7,2,3,0,1,3,1,0,0,0,0,0
BIO ENG,100,1,"BUDINGER, T F     ",5,23,10,15,10,6,4,4,2,0,0,0,0
BIO ENG,104,1,"JOHNSON, T D      ",2,51,32,7,4,0,0,1,0,0,0,0,0
BIO ENG,110,1,"KUMAR, S          ",4,25,4,4,19,2,0,0,0,0,0,0,0
BIO ENG,115,1,"JOHNSON, T D      ",2,19,11,4,0,0,0,0,0,0,0,0,0
BIO ENG, 121L,10,"DUECK, M E        ",7,4,4,1,0,1,0,0,0,0,0,0,0
BIO ENG,143,1,"HEAD-GORDON, T    ",3,6,3,1,2,0,0,0,1,0,0,0,1
BIO ENG,C105B,1,"CAREY, V P        ",1,9,13,24,8,3,2,0,0,0,0,0,0
BIO-CDB, 001A,1,"SCHLISSEL, M S    ",3,109,34,59,82,76,59,82,72,16,22,14,24
BIO-CDB, 001AL,1,"MEIGHAN, M R      ",3,112,77,55,67,64,71,53,58,1,11,6,24
BIO-IB, 001B,1,"FELDMAN, L J      ",12,67,41,84,136,57,155,44,42,21,11,0,22
BIO-PB,11,1,"SHAPIRA, M        ",1,5,5,14,6,3,5,0,1,0,0,0,1
BUDDSTD,C050,1,"KELLNER, B        ",3,4,4,0,2,2,1,1,0,0,0,0,0
BUDDSTD,C114,1,"KELLNER, B        ",3,4,3,0,0,0,0,2,0,0,0,0,1
BUDDSTD,C126,1,"WILLIAMS, D       ",0,3,7,1,1,1,0,0,0,0,0,0,0
CELTIC,129,1,"KLAR, K A         ",1,10,3,4,2,0,0,0,0,0,0,0,1
CELTIC,139,1,"MELIA, D F        ",0,3,7,2,1,4,1,0,0,0,0,0,0
CELTIC,R001A,1,"STARR-REID, K A   ",0,4,5,5,3,1,0,0,0,0,0,0,0
CELTIC,R001B,1,"STARR-REID, K A   ",2,2,7,4,2,0,0,0,0,0,0,0,0
CHEM, 001A,1,"NITSCHE, H        ",10,121,74,26,85,7,7,35,2,0,8,0,3
CHEM, 001A,2,"NITSCHE, H        ",11,106,51,25,64,8,6,15,0,0,6,0,1
CHEM, 001B,1,"SAYKALLY, R J     ",1,16,5,9,17,14,3,30,12,2,3,4,4
CHEM, 003A,1,"FRECHET, J        ",27,44,54,35,30,39,26,30,64,0,15,0,26
CHEM, 003A,2,"FRECHET, J        ",25,50,71,45,59,55,35,44,59,0,32,0,25
CHEM, 003AL,1,"LI, C             ",134,212,38,6,3,2,0,0,0,0,0,0,3
CHEM, 003AL,2,"LI, C             ",132,276,64,7,6,1,1,0,0,0,0,0,3
CHEM, 003B,1,"PEDERSEN, S F     ",14,63,35,69,67,48,67,65,33,0,7,0,38
CHEM, 003BL,1,"PEDERSEN, S F     ",11,70,183,38,31,10,9,2,1,4,0,0,3
CHEM, 004B,1,"MORETTO, L G      ",4,26,0,49,32,9,5,14,0,0,2,0,1
CHEM,15,1,"MAJDA, M M        ",0,7,0,0,8,0,0,4,0,0,0,0,0
CHEM,100,1,"STACY, A M        ",1,24,4,1,0,1,0,0,0,0,0,0,0
CHEM, 104B,1,"ANDERSEN, R A     ",3,4,7,7,8,5,4,7,0,0,5,0,3
CHEM,105,1,"WILLIAMS, E       ",3,7,4,5,4,2,3,4,0,0,1,0,1
CHEM, 112B,1,"SARPONG, R        ",5,11,25,30,18,16,8,2,1,0,0,0,0
CHEM,114,1,"ELLMAN, J A       ",4,7,2,1,8,2,1,6,2,0,3,0,0
CHEM,115,1,"VIERNES, N L      ",1,3,3,6,1,1,0,0,0,0,1,0,0
CHEM, 120A,1,"MILLER, W H       ",2,5,5,12,18,0,12,14,6,0,1,0,1
CHEM, 120B,1,"GEISSLER, P L     ",3,38,6,19,20,0,15,24,0,0,0,0,2
CHEM,125,1,"YANG, H           ",8,8,6,5,3,1,1,4,0,0,0,0,1
CHEM,135,1,"DOUDNA CATE, J H  ",1,6,3,3,4,2,0,5,0,0,0,0,1
CHEM,C130,1,"WEMMER, D E       ",0,8,1,2,9,2,2,4,0,0,0,0,1
CHEM,C150,1,"LONG, J R         ",1,4,3,1,2,2,0,0,0,0,0,0,0
CHEM,C182,1,"BOERING, K A      ",0,7,5,0,3,0,0,0,0,0,0,0,0
CHICANO,20,1,"DAVILA-SANCHEZ, A ",0,4,12,4,2,0,0,0,0,0,0,0,0
CHICANO,40,1,"PEREZ, L E        ",0,1,3,2,15,5,1,2,0,0,1,0,2
CHICANO,135,1,"TELLES, R         ",0,12,8,13,2,1,0,0,0,0,0,0,0
CHICANO, 150B,1,"MONTEJANO, D      ",3,6,7,9,9,2,0,2,0,0,0,0,0
CHICANO,161,1,"LASKY, M P        ",0,1,2,1,10,1,0,1,0,0,0,0,0
CHICANO,165,1,"SARAGOZA, A M     ",0,5,16,6,9,2,3,1,1,0,0,0,1
CHICANO,172,1,"CHAVEZ, L F       ",0,14,2,6,7,0,0,0,0,0,0,0,0
CHICANO,179,1,"PESQUERA, B M     ",0,5,4,2,0,1,0,1,0,0,0,0,2
CHICANO,180,1,"GROSFOGUEL, R     ",2,8,4,4,0,0,0,0,0,0,0,0,0
CHICANO,180,2,"RODRIGUEZ, C H    ",0,1,2,8,1,0,0,0,0,0,0,0,0
CHICANO,180,3,"TELLES, R         ",0,4,19,1,2,0,0,0,0,0,0,0,0
CHINESE, 001B,2,"HSU, H            ",0,5,6,1,1,1,0,0,0,0,0,0,0
CHINESE, 001B,3,"YANG, Y           ",0,5,6,2,2,0,0,0,0,0,0,0,0
CHINESE, 001B,4,"YANG, Y           ",0,6,3,4,2,0,0,0,0,0,0,0,1
CHINESE, 001B,5,"YANG, Y           ",0,7,5,1,1,0,0,0,0,0,0,0,0
CHINESE, 001BX,1,"LIU, L            ",0,4,5,2,1,3,0,0,0,0,0,0,0
CHINESE, 001BX,2,"LIU, L            ",0,6,8,2,0,0,0,0,0,0,0,0,0
CHINESE, 001BX,3,"LIU, L            ",0,3,7,1,1,0,0,1,1,0,0,0,0
CHINESE, 001BX,4,"LIU, L            ",0,9,5,2,1,0,0,0,0,0,0,0,0
CHINESE, 001BY,1,"HSU, H            ",0,6,2,2,3,0,0,0,0,0,0,0,0
CHINESE, 001BY,2,"ZHANG, L          ",0,8,6,1,2,2,0,0,0,0,0,0,0
CHINESE, 001BY,3,"ZHANG, L          ",0,8,2,5,3,1,0,0,0,0,0,0,0
CHINESE, 007B,1,"SCHAEFER, W       ",0,6,11,8,8,3,1,1,1,0,0,0,0
CHINESE, 010B,1,"CHU, C P          ",0,7,8,0,2,0,0,1,0,0,0,0,1
CHINESE, 010B,2,"CHU, C P          ",0,8,3,1,1,0,0,0,0,0,0,0,0
CHINESE, 010B,3,"CHU, C P          ",0,5,7,1,0,0,0,0,0,0,0,0,1
CHINESE, 010BX,1,"LI, R             ",0,9,4,5,1,0,0,0,0,0,0,0,0
CHINESE, 010BX,2,"LI, X             ",0,6,4,2,1,2,0,0,1,0,0,0,1
CHINESE, 010BX,3,"LIU, D            ",0,7,2,1,4,1,0,1,0,0,1,0,0
CHINESE, 010BX,4,"LI, X             ",0,9,3,1,1,0,0,0,0,0,0,0,0
CHINESE, 010BX,5,"LI, R             ",0,8,6,2,0,0,0,0,0,0,0,0,0
CHINESE, 010BX,6,"ZHANG, L          ",0,10,2,2,1,1,0,0,0,0,0,0,0
CHINESE, 100B,1,"SHIAO, Y          ",0,2,8,1,0,0,1,0,0,0,0,0,0
CHINESE, 100B,2,"SHIAO, Y          ",0,5,5,2,1,0,0,0,0,0,1,0,0
CHINESE, 100BX,1,"LI, I             ",0,11,5,0,0,0,0,0,0,0,0,0,1
CHINESE, 100BX,2,"LI, I             ",0,7,8,3,1,0,0,0,0,0,0,0,0
CHINESE, 100BX,3,"LI, I             ",0,8,6,3,1,0,0,0,0,0,0,0,1
CHINESE,102,1,"LI, I             ",0,9,7,1,1,0,0,0,0,0,0,0,0
CHINESE, 110B,1,"VARSANO, P M      ",0,6,4,1,2,1,2,1,1,0,1,0,0
CHINESE,112,1,"LI, I             ",0,10,5,2,0,0,0,0,0,0,0,0,0
CHINESE,134,1,"VARSANO, P M      ",0,3,4,2,0,1,1,0,0,0,0,0,0
CHINESE,157,1,"JONES, A F        ",0,4,11,4,3,3,1,0,0,0,1,0,0
CHINESE,165,1,"CHEN, Z           ",0,5,5,5,3,0,0,0,0,0,0,0,2
CHINESE,188,1,"JONES, A F        ",0,6,11,13,5,3,0,0,0,0,0,0,0
CHM ENG,142,1,"KATZ, A           ",2,7,5,10,15,27,5,1,2,0,0,0,2
CHM ENG, 150A,1,"RADKE, C J        ",1,11,8,11,22,10,14,13,11,0,3,0,3
CHM ENG,154,1,"WANG, X           ",2,12,2,9,2,3,0,3,0,0,0,0,0
CHM ENG,157,1,"SEGALMAN, R A     ",4,7,9,5,13,7,4,0,0,0,0,0,0
CHM ENG,160,1,"UPADHYE, R S      ",5,20,10,6,5,2,0,0,0,0,0,0,0
CHM ENG,162,1,"WALLMAN, P        ",1,12,5,4,6,9,9,0,2,0,0,0,0
CHM ENG, 170B,1,"CLARK, D S        ",2,3,3,4,3,2,0,0,0,0,0,0,0
CHM ENG,179,1,"MABOUDIAN, R      ",1,4,0,0,4,3,0,2,0,0,1,0,0
CHM ENG,195,22,"RADKE, C J        ",3,5,0,0,0,2,1,1,0,0,0,0,0
CHM ENG,196,6,"RADKE, C J        ",3,5,0,0,0,1,1,1,0,0,0,0,0
CHM ENG,C170L,1,"EPPLER, R K       ",0,2,6,4,3,3,1,0,1,0,0,0,0
CIV ENG,11,1,"HORVATH, A        ",5,16,4,0,10,2,1,1,0,0,0,0,0
CIV ENG,60,1,"OSTERTAG, C P     ",3,12,5,9,14,9,4,4,3,0,0,0,2
CIV ENG,70,1,"SITAR, N          ",1,10,22,21,5,7,3,1,0,0,1,0,0
CIV ENG,93,1,"DER KIUREGHIAN, A ",1,9,3,10,11,8,4,1,0,0,1,0,1
CIV ENG,100,1,"SHIH, L H         ",1,11,6,7,12,5,1,3,3,0,0,0,1
CIV ENG,107,1,"NAZAROFF, W W     ",2,15,10,12,6,6,3,1,0,0,0,0,0
CIV ENG,111,1,"KIRCHSTETTER, T W ",5,5,4,4,12,6,2,3,2,0,0,0,1
CIV ENG,112,1,"HERMANOWICZ, S W  ",0,14,10,4,0,0,0,0,0,0,0,0,0
CIV ENG,120,1,"MOEHLE, J P       ",1,10,6,5,19,4,0,4,0,0,1,0,1
CIV ENG,121,1,"FILIPPOU, F       ",1,8,13,15,11,2,2,0,1,0,0,0,1
CIV ENG,122,1,"STOJADINOVIC, B   ",2,8,5,6,3,1,0,0,0,0,0,0,0
CIV ENG,123,1,"MAHIN, S A        ",3,12,5,3,8,4,0,0,0,0,0,0,0
CIV ENG,130,1,"LI, S             ",6,34,22,17,22,8,4,3,0,0,1,0,0
CIV ENG,130,2,"MORGAN, T A       ",3,8,3,6,9,3,3,6,1,0,2,0,2
CIV ENG,140,1,"OSTERTAG, C P     ",0,8,5,6,11,8,6,1,0,0,0,0,0
CIV ENG,155,1,"DAGANZO, C F      ",4,5,2,22,9,10,1,0,3,0,0,0,0
CIV ENG,165,1,"MONTEIRO, P J     ",2,22,10,13,12,5,1,1,0,0,0,0,1
CIV ENG,167,1,"TOMMELEIN, I D    ",4,7,8,12,14,7,8,4,1,0,0,0,1
CIV ENG,172,1,"GLASER, S D       ",0,2,3,1,6,3,1,3,0,0,0,0,0
CIV ENG,175,1,PESTANA-NASCIMENTO,2,29,15,6,0,0,0,0,0,0,0,0,0
CIV ENG,180,1,"BEA, R G          ",12,8,7,0,0,0,0,0,0,0,0,0,0
CIV ENG,192,1,"KANAFANI, A       ",0,47,23,14,0,0,0,0,0,0,0,0,0
CIV ENG,C116,1,"SPOSITO, G        ",1,15,3,2,5,0,1,3,0,1,0,0,1
CIV ENG,C133,1,"ZOHDI, T I        ",0,1,2,1,6,1,0,0,0,0,1,0,0
CIV ENG,C154,1,"FRICK, K T        ",0,8,6,10,2,1,0,0,0,0,0,0,1
CLASSIC, 010B,1,"MURPHY, T M       ",11,36,20,14,13,4,1,5,3,0,2,1,1
CLASSIC, 017B,1,"ALLEN, M          ",3,13,4,2,5,5,1,0,1,0,3,0,0
CLASSIC,28,1,"SHELTON, K S      ",13,62,63,52,31,25,16,13,8,2,3,2,12
CLASSIC,36,1,"FERRARI, G R      ",5,26,21,18,4,4,2,0,0,0,0,0,0
CLASSIC,124,1,"FERRARI, G R      ",1,7,13,4,3,0,0,0,0,0,0,0,0
CLASSIC,161,1,"GRIFFITH, M       ",2,7,6,10,5,2,1,0,0,0,0,0,0
CLASSIC, 175D,1,"GREENEWALT, C H   ",0,7,15,2,3,0,0,1,0,0,0,0,0
COG SCI,C001,1,"HUDIN, J I        ",1,25,33,16,4,1,0,0,0,0,0,0,4
COG SCI,C101,1,"SWEETSER, E E     ",0,5,7,5,11,8,2,5,0,0,1,0,3
COG SCI,C104,1,"LAKOFF, G P       ",1,7,3,0,3,0,0,0,0,0,1,0,0
COG SCI,C131,1,"CARMENA, J M      ",6,11,4,5,4,1,1,0,1,0,0,0,3
COLWRIT, 010A,1,"HILL, C           ",0,8,7,2,0,0,0,0,0,0,0,0,0
COLWRIT, 010A,2,"LEVINE, J         ",0,9,5,1,0,0,0,0,0,0,0,0,0
COLWRIT,151,1,"COLE, C           ",0,10,0,1,1,0,0,1,0,0,0,0,0
COLWRIT,R001A,5,"KIRN, H N         ",0,1,0,2,0,6,1,1,0,0,1,0,1
COLWRIT,R001A,9,"SKOLNICK, D N     ",0,1,1,2,3,4,0,0,0,0,0,0,0
COLWRIT,R001A,10,"LANG, J C         ",0,4,0,2,3,0,1,0,1,0,0,0,0
COLWRIT,R001A,15,"CHIANG, Y D       ",0,1,2,2,4,0,0,0,1,0,0,0,1
COLWRIT,R001A,17,"WALD, M           ",0,1,0,1,2,1,1,2,0,1,1,0,1
COLWRIT,R001A,20,"LEVINE, J         ",0,3,0,1,5,0,3,0,0,0,0,0,1
COLWRIT,R001A,21,"HILL, C           ",0,0,4,3,1,1,1,0,1,0,0,1,0
COLWRIT,R001A,22,"HAMMONS, P J      ",0,4,1,3,0,0,3,0,0,1,0,0,0
COLWRIT,R001A,23,"ERICKSON, M B     ",0,0,2,1,4,1,3,0,0,0,0,0,0
COLWRIT,R001A,24,"GATES, C          ",0,0,4,3,2,1,0,0,0,0,1,0,0
COLWRIT,R004B,1,"BOBO, S           ",1,3,2,4,3,0,0,0,0,0,0,0,1
COLWRIT,R004B,2,"OAKES, C J        ",0,1,6,5,2,2,1,0,0,0,0,0,0
COLWRIT,R004B,4,"BOBO, S           ",0,0,1,6,6,2,0,0,0,0,0,0,1
COLWRIT,R004B,5,"HAMMONS, P J      ",0,6,1,3,0,0,3,1,1,0,0,0,0
COLWRIT,R004B,6,"OFFEN-BROWN, G    ",0,2,5,4,3,1,0,0,0,0,0,0,0
COLWRIT,R004B,7,"LANG, J C         ",0,3,2,2,4,1,3,0,0,0,0,0,0
COLWRIT,R004B,8,"STEENLAND, P      ",0,4,1,2,2,3,2,1,0,0,1,0,0
COLWRIT,R004B,9,"LARKIN, M E       ",0,3,1,2,4,5,1,0,0,0,0,0,0
COLWRIT,R004B,10,"STEENLAND, P      ",0,6,2,3,1,1,1,1,1,0,1,0,0
COLWRIT,R004B,12,"LARKIN, M E       ",0,4,4,3,2,1,1,0,0,0,0,0,0
COLWRIT,R004B,14,"BAPTISTE, M C     ",0,5,6,2,1,0,0,0,0,0,0,0,0
COLWRIT,R004B,15,"FLASH, D M        ",0,0,1,6,3,2,0,0,0,0,0,0,1
COM LIT, 041A,1,"TRAMEL, S M       ",2,9,3,2,2,0,1,0,0,0,0,0,0
COM LIT, 041E,1,"HAACKE, P         ",0,5,4,3,1,0,1,0,0,0,0,0,0
COM LIT,50,1,"SMITH, L          ",0,11,2,1,0,0,0,0,0,0,0,0,0
COM LIT, 060AC,1,"ALLAN, M B        ",1,10,6,2,1,1,1,0,1,1,0,0,0
COM LIT, 060AC,2,"RAMOS, L          ",0,6,10,7,0,0,0,0,0,0,0,0,0
COM LIT,100,1,"MCCARTHY, K       ",0,6,8,1,3,1,0,0,0,0,0,0,0
COM LIT,100,2,"GARCIA-MORENO, L  ",0,4,3,4,0,0,0,0,0,0,0,0,1
COM LIT,155,1,"KAUFMAN, R G      ",0,4,2,9,0,0,1,0,0,0,0,0,0
COM LIT,155,2,"LUCEY, M          ",1,3,11,2,1,0,0,0,0,0,0,0,0
COM LIT,190,1,"MASIELLO, F R     ",0,9,3,1,0,0,0,0,0,0,0,0,0
